review,rating
Jangan Karena Gratis Dokter nya bisa cepat mengakhiri sesion nya dengan pasien begitu saja dan langsung kasih resep tanpa pasien bertanya lg kedokter nya. Tolong Min di perhatikan lagi utk setiap dokter disini harus ramah dan jangan cepat mengakhiri sesionnya dgn pasiennya. Karena sy udh 2 kali sprt ini doktery selalu cepat mengakhiri sesionnya dgn pasiennya. Sekian dan terimakasih.,1
Sangat membantu menjawab berbagai masalah kita.. Balasan pun cepat walaupun mùngkin byk kesibukannya. Terima Kasih pembuat app Halodoc ini.. Aplikasi the best.🙏🏻,5
"lagi bth obat, tyt gk dikirim. pengembalian uang lama.",1
Saya sangat kecewa besar Tidak bisa membantu buat kebutuhan anak anak & dewasa sy mencari pesan lewat gojek&grab obat apotik K-24 KIMIA FARMA malah menyarankan donwloand halodoc juga tidak bisa kasih solusi terbaik & aplikasi tidak berguna.. berbayar buat bicara sama docter.. sy mencari tidak bisa juga obat lama ASKAMEX & TRIOMiN-e,1
dokternya sangat bagus dan berkualitas... saat sesi chat juga fast respon dan solusi untuk kendala2 bisa teratasi dengan baik... pokoknya aplikasi dan dokter'nya debest👍🏼❤️😇,5
"Menyampaikan keluhan saat sakit bisa langsung konsultasi dengan dokter spesialis, sangat membantu sekali",5
"Terkadang beberapa dokter kurang cepat merespon jawaban, tpi menurut saya itu adalah sebuah kewajaran, semoga seluruh dokter yg terlibat dan tim yg terlibat diberi kesehatan dan keberkahan atas aplikasi yg bermanfaat ini",5
"Respon dokternya cepat, rekomendasi obat yg diberikan sssuai...pengiriman obatnya juga cepet...so far aplikasi dapat digunakan dengan baik tanpa kendala..terima kasih",5
Lama lama aneh aplikasinya..kecewa transaksi gagal trs..gapernah berhasil..chat ke bantuan brkali kali ga menemukan solusi..pdhl saldo juga ada..tp transaksi gagal mulu udah 3hr..chat ke admin bantuan jg gk ada solusi.,1
Sangat bagus aplikasi ini dan bisa mempermudah pasien bertanya gak harus ke dokter langsung dan alternatif bagi para pengguna halodoc tingkat kn terus ke majuan aplikasi ini Thanks,5
sejauh ini bagus dan bisa konsultasi juga via aplikasi. obat pun banyak tersedia dan sudah terperinci sesuai jenis2nya. jadi tidak pusing jg untuk mencari obat,5
"Sangat bermanfaat sekali, dan sangat membantu sekali karena Kita dapat berkonsultasi langsung dengan dokter dokter yg sangat berpengalaman. Dan untuk pengiriman obat gratis, sangat bagus sekali. Semoga aplikasi ini kedepannya lebih maju lagi dan lebih bnyak lagi fitur fitur kesehatan yg di butuh oleh masyrakat. Bravo HALODOC!!!!",5
Saya minum obat2an rutin antara lain amlodipine dan candesartan. Kedua obat ini juga atas perintah dokter. Kedua obat ini kemarin2 bisa dibeli tanpa dengan resep dokter. Hari ini udah tidak bisa harus konsultasi dokter dulu. Kalaupun ke dokter lg saya yakin pasti dikasih itu lg karena itu adalah obat rutin hipertensi yg pemakaiannya panjang dan seumur hidup. Aneh saja kalau seperti ini yg namanya aplikasi yg seharusnya mempermudah ini kok malah mempersulit. 👎👎👎 kurang...👎👎👎,1
"Tdk sesuai ekspektasi, dokternya tdk fast respon. Di list dokternya available namun pada saat sy berhasil melakukan pembayaran, status dokternya menjadi busy. Chat juga hanya di balas 1x dan tidak ada 1 pun penjelasan mengenai keluhan sy. Sy malah disuruh ""KONSUL KE DOKTER SEBELUMNYA"" Kemudian chat saya otomatis berakhir krn tidak ada respon lg. Kalau hanya itu jawabannya sy jg tahu!!! Tp berhubung Dokter sy sedang libur makanya sy pilih konsul melalui halodoc. Bad service!!!! TERIMAKASIH!!!",1
"Tak kasih bintang 1, Tolong dong diperbaiki sinyal server buat masuk/daftar aja susah katanya tidak ada internet maaf ya buat main game mL,pubg,youtube aja lancar koq, tapi masuk apk hallo doc gak bisa koneksi terputus",1
Barang belom diterima tapi diaplikasi sudah sukses terkirim. Dikonfirmasi ke apotik dibilangnya sudah dicancel kurir dan barang masih disana. Besoknya kurirnya menghubungi bilangnya dia salah kirim alamatnya. Yg mana yg benar itu.,1
"Membantu banget sih app ini, bisa konsultasi dan dapat resep juga dokternya juga ramah ramah 💯 buat app ini !! sayang banget apotek sama rs yg kerjasama sama halodoc di kota sumenep masih belum ada 😞 next semoga ada ya..",5
pelayanan nya buruk sy mau bertanya tentang cara mengatasi kucing sy yg sakit/kaku/kejang-kejang pas dijawab kucing sy udh duluan mati lain kli langsung cepat respon kasian klo ada yg bernasib kyk sy maaf jika sy terlalu kasar,1
"aplikasi paling bermanfaat, berguna banget yg lagi sakit kalo mau beli obat pasti gabakalan kuat, dengan adanya halodoc sangat membantu, pemgiriman sangat cepat, keren",5
"Keren ,bisa komunikasi langsung dengan dokter ahli sesuai spesialisnya, dan tanggapannya cepat juga sangat membantu, Free lagi hehe, thanks a lot, Halodoc!",5
memudahkan dalam konsultasi dokter,5
"Awalnya suka pakai halodoc walaupun dokternya kadang responnya kurang pas sama keluhan kita tapi karena gratis tetep pakai, kalo skrg harus bayar 10rb lebih baik di uninstall. Kalo bayar cuman 5rb sih masih mau gunakan. Lebih baik diperbaiki, daripada byk org yg uninstall dan ga laku lagi halodoc",2
"Tolong dong dibenerin untuk masuk menggunakan verifikasi nomor hp. Udah nulis nomor hp terus nomor verifikasinya lama banget. Pas udah ditutup apps nya malah baru sampe nomor verifikasinya, pas masuk ke appsnya lagi malah nulis ulang nomor hp lagi dan pas dimasukin kodenya udah kadaluarsa. Jadi gak masuk2 nih ke dalam apps nya",1
"Kurang puas untuk aplikasinya , beberapa saat di pakai aman saja , stelahnya selalu koneksi terputus apa sebabnya min ? Ya sudah la namanya aplikasi ya .",3
Mudah menggunakannya. Klo bs banyakin rekan yg sudah kerjasama di Hallodoc sehingga utk pengiriman bs disesuaikan dgn lokasi pemesanan. Kasian drivernya klo jauh2 ngirim. Thx,5
"Kl bisa gak usah dikasih bintang, aplikasi bukannya membantu tapi malah nyusahin. Saya daftar swab pcr yg 1 hari namun tiba""di batalin begitu aja tanpa pemberitahuan dan uang refund tidak langsung kembali. Coba dipikir uang swab itu gak sedikit dan saya butuh cepet untuk melakukan swab tp kalo tidak langsung dikembalikan gmn saya bisa bayar swab tempat lain. Layanan ini jadi memperlama proses penangan covid-19. Chat tidak ada respon, email tidak ada respon, telpon cs selalu sibuk.",1
"Sangat membantu... Tapi disesi konsultasinya rada lemot ya, padahal jaringan ditmpt saya bgs bgt.. Jd agak lamban dlm pembalasan responnya.. Gt aja sih, tapi halodoc the best karna memudahkan saya untuk berkonsultasi dalam hal kesehatan",5
"Baguss banget..awalnya lagi iseng aja penasaran Ama perubahan kuku gw yg ada garisnya..awalnya lihat di Google ada ringakasan yg mengenai kuku gw dengan jelas alhasil gw download GK nyesel bgt deeh,dokter nya ramah2 jg lagi.. SUKSSEESS👍",5
"Respon dokter cepat dan langsung diberikan solusi atas keluhan penyakit apa yang saya alami, diberikan resep yang alhamdulillah cocok buat saya ,terima kasih dokter dan aplikasi halodoc bagus terjangkau juga biayanya dokternya.",5
"Suka sekali sama aplikasi ini, di saat perut nyeri, lagi di luar kota, ga memungkinkan ninggal 2 bayi di hotel buat periksa antri ke dokter, halodoc memungkinkan untuk tetap berkonsultasi ke dokter dimanapun, kapanpun.",5
"Dokternya komunikatif, aplikasinya sangat membantu",5
"Untuk pemesan obat dari halodoc mohon kerjasamanya agar masukan alamat lengkap ( blok, unit, nomor rumah) dan nomor WhatsApp/ GSM aktif, jangan asal2 an input. Karena kurir (gojek/lain) berkejaran dengan waktu supaya dapat penghasilan.",5
"Aplikasi sangat bermanfaat dan sangat membantu, dokternya ramah saat konsultasi. Win solution untuk rumahnya yg jauh dari RS bisa tanya dokter di halodoc dulu untuk penanganan tahap 1, dan dokter spesialisnya sangat lengkap. Terimakasih halodoc",5
"Sangat membantu,,, apalagi untuk org tua yg tidak bisa keluar membeli obat... Trimakasih byk utk aplikasi ini,, semoga bs lbh brkembang kedaerah² kecil yg lbh membutuhkan..",5
aplikasi ini sangat membantu untk layanan antar obat yg ada ditiap rs. memudahkan pasien tanpa harus antri dan menunggu lama antrian obat di rs. sy harap aplikasi dan program ini trs jalan wlpn ada pembayaran ongkos kirim untk layanan antar obat tidak masalah.😊,5
"Pemesanan sangat gampang dan cepat banget diproses, pesan jam 7 pagi, 1 jam kemudian sudah sampai. Cuman pilihan pembayarannya sedikit saja.",5
"Masak nyariin apotik buat delivery order resep, jauhnya minta ampun, sampe sopir berkali2 minta cancel. Kemudian saldo yg sudah terlanjur terpakai tidak bs langsung di refund, tunggu 5 hari. Jadi saya harus berkali2 isi saldo lagi krna nyantol di halodoc, sementara orderan kena cancel terus gra2 apotiknya smpai beda kabupaten",1
Aplikasi ini sangat bermanfaat dan membantu saya.gak harus ke klinik dokter lg.dengan halodok kita bisa konsultasi dgn dokter nya secara langsung.pelayanan nya baik dan dokter nya jg ramah.terima kasih Halodoc,5
Membantu sekali. Terimakasih. Tingkatkan performa dan interface yang simple tapi lengkap.,5
"Recommended banget buat yang ingin konsultasi langsung ke dokter dan konsultasi segala macam penyakit wajib download dan punya aplikasi ini di hp kalian.selain dokternya benar2 specialis night,class pelayanannya juga sangat ramah, fast respon, kepada pasien dan tentunya selalu diberikan jalan untuk kesembuhan, Mulai dari obat2an dan lain2 sudah dijelaskan secara detil.Thanks Halodoc🙏",5
mungkin krn jawaban gratisan ya... jd malas2 dokternya ngejawap. yah cukup tau aja jenis aplikasinya heheh tidak sesuai dengan iklan. tapi trimakasih utk pelayanan gratis nya.,1
"Aplikasi yang bagus buat orang yang tempat tinggalnya jauh dari rumah sakit, tentu saja tetap dibutuhkan pemeriksaan secara langsung. Tapi dengan saran dari dokter di aplikasi ini setidaknya kita bisa mencegah hal-hal yg lebih buruk misal dari segi pola makan dll",5
"Saya pemula, dan waktu konsul ke dokter responnya bagus, konsultasinya menjadi lebih praktis, terus pertama saya liat, konsultasinya free gitu, apakah emg bener itu gratis atau bakalan ada bayarannya? Saya kasih bintang 3 dulu karna saya baru pertama kali",3
"Saya sebagai mahasiswa Kesehatan, merasa aplikasi ini sangat direkomendasikan karena sangat memberikan ketepatan dan kecepatan layanan kesehatan yg prima. Semoga seluruh Indonesia bisa akses aplikasi sebagus ini.",5
"Saya kecewa!!! Saya belum sempat konsultasi bahkan belum chat dengan dokternya, bahkan saya belum terhubung dengan dokter nya lalu ada konfirmasi dokter sedang sibuk, tapi saldo gopay saya sudah berkurang!! Padahal saya belum berkonsultasi apapun!! saya merasa di DITIPU!",1
"Pengallaman saya cukup cepat, responsif, ramahhh, dan simpel. Sayang nya dokter tdk bisa me revisi resepnya apabila ada tambahan",5
"Kenapa saya tidak bisa menerima kode konfirmasi saat pertama kali login pakai nomer telefon? Saya sudah memakai 2 krtu yg berbeda tapi tetap tdk dpt sms kode nya. Sudah pencet ""Hubungi Kembali"" berkali2 tetap saja tidak menerima kodenya. Tolong apk nya di perbaikin lagi",2
"respon cepat, dokter ramah",5
"sangat membantu sekali untuk konsultasi dan mencari obat yang tepat juga, mudah sekali di saat diperlukan, setiap sakit konsultasi dengan para dokter di halodoc dapat resep obat cari di apotek terdekat atau pesan di aplikasi dan sembuh sangat membantu sekali",5
Pelayanan dr dokternya bagus sangat membantu jika sekedar ingin konsultasi tidak usah susah payah dan jauh2 ke dokter bisa dirumah melalui app ini.. Terimakasi kpd yg sudah mempunyai ide akan app ini,4
Aplikasi yg sangat membantu di saat diperlukan .. saat sokter praktek semua libur .. halodoc bs menjadi alternatif untuk konsul dan minta resep obat untuk penyakit yg tidak terlalu berat . Tq halodoc,4
pkoknya plg gercep klai lg sakit chat via halodoc ..dr nya ramah dan resepnya manjur smua,5
"Saat urgent sangat membantu dengan cepat pengiriman tanpa biaya. Selalu follow up sebelum pengiriman n setelah barang sampai. Semoga bisa konsisten pelayanan terbaiknya,, sukses selalu Halodoc!!",5
"Baru pake aplikasi ini dan lumayan cukup membantu baget si hanya saja kadang obat yang tertera kadang tidak ada diapotek yg bersangkutan jadi harus berkali2 untuk cek beli obatnya, tapi over all sudah bagus tingkatkan lagi ya pelayanan.a halodoc",4
"sangat membantu sekali disaat kondisi sakit tetapi butuh penanganan yang cepat,dokterya komunikatif,tanggap dan merespon dengan baik,dan obat juga bisa langsung ditebus serta diantar kerumah.",5
dokter ramah dan cepat sekali respon nya semoga cocok dengan resep dokter. makasih dokter cantik,5
"Saya baru saja mencoba untuk berkonsultasi dengan dokter, saya jg sudah menyelesaikan pembayaran tapi ketika dihubungkan dgn dokter ybs tidak jg kunjung tersambung. Sampai saya mencoba berkali². Uang saya hangus percuma",1
"lumayan lah..hanya saja setiap saya nanya obat yang cocok untuk saya, dokternya malah nanya balik tentang obat yang biasa saya minum. dan kecewa nya, ada yg nyaranin tindakan lebih padahal saya cuma sakit batuk pilek",4
"kecewa banget jujur, setiap mau beli obat disini aplikasinya selalu nggak berfungsi. ngebug terus gabisa di pencet apa apa padahal hp saya baik baik aja dan bisa buka aplikasi yang lain. tolong diperbaiki ya,",1
"sangat membantu, sayangnya kita tidak tau nama apotik penyedia obat, mungkin nanti ada fitur untuk rate driver juga. dan alasan pembatalan belanja juga ditambahkan seperti harga, obat kosong atau berbeda ( paten dan generik). juga terkadang ada driver yang tidak bersedia mengantar hingga kita terpaksa cancel berulang.",5
"Saya sudah pesan dokter umum dan sudah bayar juga, tapi dokter nya sedang sibuk. Trus uang nya hangus gitu aja. Parah sih ini",1
Bagus banget sangat membantu.. untuk kunjungan dan buat jangji sama dokter gak perlu ribet antri.. sangat membantu bgt ... Cuma sayang pembayaran nya blm bisa cod,5
"Saya konsultasi ke halodoc pelayanan dari dokternya sangat membantu, dokternya ramah dan ngejelasinnya juga mudah dipahami dan dimengerti, lumayan puas lah setelah konsultasi, terimakasih halodoc :D. Lebih dikembangin lagi ya aplikasi halodoc",5
"Saya pikir pelayanan aplikasi ini cukup rasional dan baik, namun ada yang ingin saya sampaikan untuk tahap pengembangan dalam aplikasi ini adalah fitur ketersediaan video call sebisa mungkin disediakan karena itu memberikan dampak yang besar terhadap kepuasan pengguna aplikasi pelayanan digital ini.",4
Easy to use. tampilan Aplikasinya juga menarik.,5
"aplikasi yg sangat luar biasa,setidaknya saya tidak malu untuk menanyakan penyakit saya yg paling rahasia chat dengan dokter spesialis langsung tanpa antri yg melelahkan dan bisa menyesuaikan waktu,trimakasih dokter trimakasih halo dokter.",5
Aplikasi ini sangat membantu untuk seseorang yang sedang sakit. dapat berkonsultasi dengan dokter bahkan memesan obat secara online dengan tarif pengiriman yang sangat rendah. terimakasih halo doc. it's very helpful n useful app 👍,5
"di rujukan ada tulisan tht kl , itu semacam kode atau untuk bedakan spesialis tht yang lainnya ? memang ada berapa macam spesialis tht ?",2
"Saya mau masukkan alamat gabisa bisa... padahal google mapsnya ga kenapa kenapa... apa gabisa ya alamatnya ditulis manual? Mohon bantuannya, saya mau beli obat dari app ini dan katanya app ini bagus...",2
"sangat terbantu sekali, berobat dan konsultasi tidak harus pergi ke dokter, apalagi ditengah pandemi wabah Cobid yg semakin meningkat, Alhamdulillah sangat terbantu, obat datangpun cepat hanya bbrp menit setelah di tutup alikasinya...Makasi Halodoc..😘👍💕💕",5
"Alhamdulillah dokternya ramah2, respon balas chatnya cepat sekali. Quick respond lah. Serasa memikili dokter pribadi yang selalu stand by 24 x 7 hari. Terimakasih untuk Halodoc, keluhan saya sudah teratasi. Sekian dan terimakasih.",5
"Aplikasinya menggunakan bahasa yang mudah dipahami bagi orang awam, pelayanan dari dokter Ega Astari juga sangat baik, meski melalui online tetapi aplikasi ini sangat membantu dalam memberikan solusi, sangat merasa terbantu 🙏",5
"Sangat terbantu, sebagai orang awam yg mau konsultasi ttg kesehatan 24 jam. Ada berbagai dokter spesialis shg gak perlu ngantri lama2 di tempat praktek kl hanya sekedar konsultasi krn kl pun berbayar, harga nya gak semahal ke dokter praktik. 👌👍👍",5
Maaf pihak development saya mau komplain ini saya diteror telpon oleh no gak dikenal mengaku dr pihak halodoc orang itu maksa saya untuk berlangganan asuransi saya sampai dibentak bentak kalo gak berlangganan asuransi saya bakal terus diteror tolong direspon ya Selain masalah teror gak ada masalah yg lain nya dan aplikasi ini cukup bagus,4
"Puas banget dong😚 Dokternya ramah-ramah, fast respon juga terus ngejelasinnya juga detail banget apa-apa yang perlu kita lakuin disaranin pakek saran yang bener-bener pas uuuhhhh ter the best dah❤",5
